user_id,recipe_id,rating
855519,13384,5
855519,25506,5
855519,217858,5
855519,69919,5
855519,217051,5
855519,8941,5
855519,84270,5
855519,12409,5
855519,16731,5
855519,8694,5
855519,14731,5
855519,14830,5
855519,46653,5
855519,25731,5
855519,70828,5
855519,23938,5
855519,45397,5
855519,13116,5
855519,217842,5
855519,20859,5
855519,205616,5
855519,60022,5
855519,23915,5
855519,17652,4
855519,24209,5
855519,14690,5
855519,74824,4
855519,26738,5
855519,14961,5
855519,13418,5
855519,24181,5
855519,14803,5
855519,220617,5
855519,50042,4
857169,45736,5
857169,10687,5
857169,26244,5
857169,16932,4
857169,15295,5
857169,176770,5
857169,10497,5
857169,46653,5
857169,13566,5
857169,15869,5
857169,23337,5
857169,11063,5
857169,10115,5
857169,9661,4
857169,161916,5
857169,18217,5
857169,9584,4
857169,6698,5
857169,8963,5
857169,12241,5
857169,8149,4
857169,24059,4
857169,15880,5
857169,10813,4
857169,15650,4
857169,6725,4
857169,10670,5
857169,14859,4
857169,7736,5
857169,19118,5
857169,22544,4
857169,10787,5
857169,24740,5
857169,18906,5
857169,27026,4
857169,8446,5
857169,114417,5
857169,24445,5
857169,6865,5
857169,21702,5
857169,11671,4
857169,19766,4
857169,40180,5
857169,23600,4
857169,25563,4
857169,9589,5
857169,19496,5
857169,10192,5
857169,82116,5
857169,25080,5
857169,24843,5
857169,16091,5
857169,9571,5
857169,8333,5
857169,9330,5
857169,9926,5
857169,84214,4
857169,12398,5
857169,7288,4
857169,27228,5
857169,6984,5
857169,16607,5
857169,14944,4
857169,8384,5
857169,16845,4
857169,17006,5
857169,6784,4
857169,8388,5
857169,12142,5
857169,10294,5
857169,10549,5
857169,7883,4
857169,12831,4
857169,6788,4
857169,12377,5
857169,89261,5
857169,25075,5
857169,53729,5
857169,15067,4
857169,68003,5
857169,82503,5
857169,26463,5
857169,17165,4
862474,8975,5
862474,10025,5
862474,92462,5
862474,8580,5
862474,7216,5
862474,7883,5
862474,21391,5
862474,20144,5
862474,9471,5
862474,89539,5
862474,8647,5
862474,14469,5
862474,8536,5
862474,70343,5
862474,17069,4
862474,24445,5
862474,14088,5
862474,10497,5
862474,203951,4
862474,17848,4
862474,7793,5
862474,25037,5
862474,11063,5
862474,10402,5
862474,26284,5
862474,46653,5
862474,26019,5
862474,50726,5
862474,54030,5
862474,22970,5
862474,38351,5
862474,19402,5
862474,11446,5
862474,18327,5
862474,20895,4
862474,31096,4
862474,76594,5
862474,14746,5
862474,17652,5
862474,8626,5
862474,87848,5
862474,22230,5
862474,23600,5
862474,70785,5
862474,45933,5
862474,9804,5
862474,12409,5
862474,25272,5
862474,16276,5
867032,17528,5
867032,25432,5
867032,19291,4
867032,17965,5
867032,11063,5
867032,47822,4
867032,11418,4
867032,24202,5
867032,11272,5
867032,18775,4
867032,11758,5
867032,104806,4
867032,8652,4
867032,12771,5
867032,7565,5
867032,164888,5
867032,24272,5
867032,59635,5
867032,6865,5
867032,11331,5
867032,6698,5
867032,25037,4
867032,24621,5
867032,20916,5
867032,29798,5
867032,21699,5
867032,78299,5
867032,10756,5
867032,21712,4
867032,9471,4
867032,16956,5
867032,12682,5
867032,11729,4
867032,14967,4
867032,10745,4
867032,22285,4
867032,17775,4
867032,24745,4
867032,90544,5
867032,8201,5
867032,18327,5
867032,16220,4
867032,23312,5
867032,16048,4
867032,21318,5
867032,22163,5
867032,8975,4
867032,51238,4
867032,8683,5
867032,73684,4
867032,70343,5
867032,53314,5
867032,54215,4
867032,15028,5
867032,46653,5
867032,53733,5
867032,74037,4
867032,14281,5
867032,16122,4
867032,214651,5
867032,8758,5
867032,17481,5
867032,8580,4
867032,16066,5
867032,24445,5
867032,7736,5
867032,41116,4
867032,24191,5
867032,23307,4
867032,12377,5
867032,22955,4
867032,10687,4
867032,18906,5
867032,16348,5
867032,8734,4
867032,21391,5
867032,8388,5
867032,33647,5
870570,23094,4
870570,11752,4
870570,20680,4
870570,14281,4
870570,87678,5
870570,25037,5
870570,25639,4
870570,46653,5
870570,31845,5
870570,26498,4
870570,73757,4
870570,12999,4
870570,7565,4
870570,8694,5
870570,16239,4
870570,56927,5
870570,9247,5
870570,13933,5
870570,6865,5
870570,16570,4
870570,24087,4
870570,16760,5
870570,13717,5
870570,10402,5
870570,16080,5
870570,35878,5
870570,16700,4
870570,11376,5
870570,14231,5
870570,9999,5
870570,54215,5
870570,13333,5
870570,27188,4
870570,30522,5
870570,7958,4
870570,8446,5
870570,12177,5
870570,15028,4
870570,57148,4
870570,44715,5
870570,22302,4
870570,12409,5
870570,13045,4
870570,10477,5
870570,12181,4
870570,52734,4
870570,6698,5
870570,169305,5
870570,13714,5
870570,93666,5
870570,12009,5
870570,20144,5
870570,21318,5
870570,13567,4
870570,21398,5
870570,19368,5
870570,11689,5
870570,82503,4
870570,11805,4
870570,18318,5
870570,10497,5
870570,16098,5
870570,16881,5
870570,20482,4
870570,11587,5
870570,24445,5
870570,69919,5
870570,23929,5
870570,139603,5
870570,52547,5
870570,24209,5
870570,14497,4
870570,57808,5
870570,70343,5
870570,9840,5
870570,18775,4
870570,10813,5
870570,17192,4
870570,8887,4
870570,75290,5
870570,16383,4
870570,10064,4
870570,130409,5
870570,76129,5
870570,13019,5
870570,8720,4
870570,59661,4
870570,9926,5
870570,14041,5
870570,84214,4
870570,22728,4
870570,78299,4
870570,10141,4
871366,9362,4
871366,15399,4
871366,24264,5
871366,10813,5
871366,8694,4
871366,16416,4
871366,18085,4
871366,12237,4
871366,24445,5
871366,25177,4
871366,228224,4
871366,17252,4
871366,215014,4
871366,203951,4
871366,18359,4
871366,8853,4
871366,25203,5
871366,10497,5
871366,23900,4
871366,19469,4
871366,8533,5
871366,24059,4
871366,8333,4
871366,8714,4
871366,21551,4
871366,11887,4
871366,25037,4
871366,8047,4
871366,13384,4
871366,7177,4
871366,16800,4
871366,25760,4
871366,7505,4
871366,6776,5
871366,17227,4
871366,16220,4
871366,14120,5
871366,11967,5
871366,12072,4
871366,19368,4
871366,17628,5
871366,17652,5
871366,17319,4
871366,8201,4
871366,41234,5
871366,15836,4
871366,13309,4
871366,217051,4
871366,14676,5
871366,12720,4
871600,14864,4
871600,20144,4
871600,47822,5
871600,46653,5
871600,22285,4
871600,26609,4
871600,17227,5
871600,7255,5
871600,12942,5
871600,94055,5
871600,158968,4
871600,98579,4
871600,13948,4
871600,19921,5
871600,78013,4
871600,8584,5
871600,176132,5
871600,25407,4
871600,22298,5
871600,20701,5
871600,10687,5
871600,19673,4
871600,24332,4
871600,11387,5
871600,203951,5
871600,17991,5
871600,21398,5
871600,14747,4
871600,13075,4
871600,23825,4
871600,15184,5
871600,80825,5
871600,25908,4
871600,45954,4
871600,24169,5
871600,42027,5
871600,52112,4
871600,15368,4
871600,8565,4
871600,22305,4
871600,139236,5
871600,15052,4
871600,9247,5
871600,24378,4
871600,18544,5
871600,7766,4
871600,24264,4
871600,8652,5
871600,199893,5
871600,50644,5
871600,222582,4
871600,14497,5
871600,14307,4
871600,9959,5
871600,24301,5
871600,33555,4
871600,18448,4
871600,20260,4
871600,11693,4
871600,25321,5
871600,7547,4
871600,83844,4
871600,14278,5
871600,89452,5
871600,72064,4
871600,52047,5
871600,8694,4
871600,31072,4
871600,13023,5
871600,72985,5
871600,61727,5
871600,12996,5
871600,18359,5
871600,24634,5
871600,12720,5
871600,26583,4
871600,21597,5
871600,51283,5
871600,13717,4
871600,25722,4
871600,14148,5
871600,21061,5
871600,200877,5
871600,16729,5
871600,22464,4
871600,14196,5
871600,25406,4
871600,216081,4
871600,19670,5
872022,44742,4
872022,23950,4
872022,13100,5
872022,52112,5
872022,24263,4
872022,9870,5
872022,16823,5
872022,14146,5
872022,13045,5
872022,8619,4
872022,16427,4
872022,70785,4
872022,13742,4
872022,10745,5
872022,8941,4
872022,51301,4
872022,25272,5
872022,70828,5
872022,16354,4
872022,24445,5
872022,7620,5
872022,12275,5
872022,16220,5
872022,8938,5
872022,14316,5
872022,50896,4
872022,16409,4
872022,8459,5
872022,16066,4
872022,25371,4
872022,17897,4
872022,14319,4
872022,11692,5
872022,10687,5
872022,6698,5
872022,16905,4
872022,38107,5
872022,17252,4
872022,20144,4
872022,13041,5
872022,17323,4
872022,8221,5
872022,13717,5
872022,16570,5
872022,56927,4
872022,16573,5
872022,11757,5
872022,12009,5
872022,11967,5
872022,14595,5
872022,16414,4
872022,50644,4
872022,22479,5
872022,10740,4
872022,9471,5
872022,18003,4
872022,13756,5
872022,17652,5
872022,16881,4
872022,38828,5
872022,16760,5
872022,13464,5
872022,6865,5
872741,7565,5
872741,21176,4
872741,22755,5
872741,17252,5
872741,17227,5
872741,25832,5
872741,24445,5
872741,24209,5
872741,14495,5
872741,44989,5
872741,10219,5
872741,73634,5
872741,11758,5
872741,20680,5
872741,49591,5
872741,11864,4
872741,16823,5
872741,8673,5
872741,9353,4
872741,8941,4
872741,20287,5
872741,16570,5
872741,21065,5
872741,17652,5
872741,22728,5
872741,25490,5
872741,21398,5
872741,9926,5
872741,68461,4
873202,25445,5
873202,62686,5
873202,51869,5
873202,8994,5
873202,33129,5
873202,7177,5
873202,23384,4
873202,17608,4
873202,21702,5
873202,14341,5
873202,44816,4
873202,24059,5
873202,16760,5
873202,25037,5
873202,24348,4
873202,59671,5
873202,57002,5
873202,13343,5
873202,16027,5
873202,16066,5
873202,12682,5
873202,17219,5
873202,104982,5
873202,13717,5
873202,9111,5
873202,7307,5
873202,8669,4
873202,9965,5
873202,19368,4
873202,9441,5
873202,84214,5
873202,49152,4
873202,6698,5
873202,38828,4
873202,9247,4
873202,94582,5
873202,166140,5
873202,139012,4
873202,15549,4
873202,20446,5
873202,15880,4
873202,24634,5
873202,11752,5
873202,26819,5
873202,130619,5
873202,25506,5
873202,17753,5
873202,71424,4
873202,14258,5
873202,26740,5
873202,13023,5
873202,11155,5
873202,9005,5
873202,6964,5
873202,212896,5
873202,22927,5
873202,14045,5
873202,33118,5
873202,25667,4
873202,19928,4
873202,16765,5
873202,11967,5
873202,34746,5
873202,25160,5
873202,89261,4
873202,162166,5
873202,24228,5
873202,24445,5
873202,14319,5
873202,25639,5
873202,60543,5
873202,20482,5
873202,11953,5
873202,85452,5
873202,15516,4
873202,17652,5
873202,22724,4
873202,70163,5
873202,48156,5
873202,16348,5
873202,9471,5
873202,14146,5
873202,14685,4
873202,70624,5
873202,12009,5
873202,39583,5
873202,8145,5
873202,86230,4
873202,71722,4
873202,12799,5
873202,139987,5
873202,21004,4
873202,18327,4
873202,16659,5
873202,8652,5
873202,14041,4
873202,6900,5
873202,55872,5
873202,10776,4
873202,13041,5
873202,15987,5
873202,7402,5
873202,10638,5
873202,14595,5
873202,12816,5
873202,26962,5
873202,34613,5
873202,214651,4
873202,7736,5
873202,17252,5
873202,40322,5
873202,72955,5
873202,21694,5
873202,14252,5
873202,52112,5
873202,15226,5
873202,19402,4
873202,8446,5
873202,183947,5
873202,24072,4
873202,20858,5
873202,59661,4
873202,87551,5
873202,50644,4
873202,16098,5
873365,17122,5
873365,12062,4
873365,13004,5
873365,33118,4
873365,20082,5
873365,214012,4
873365,9999,5
873365,24314,4
873365,15183,4
873365,17165,5
873365,26972,5
873365,180764,5
873365,16173,5
873365,75861,5
873365,17219,5
873365,14652,5
873365,6698,5
873365,7003,5
873365,15107,4
873365,12077,4
873365,16276,5
873365,15560,5
873365,25741,5
873365,15051,5
873365,21220,5
873365,36829,4
873365,51051,5
873365,73034,5
873365,11757,4
873365,229039,5
873365,11689,5
873365,86230,5
873365,13696,4
873365,12887,4
873365,21178,5
873365,15559,5
873365,23809,5
873365,49014,5
873365,48548,5
873365,19912,4
873365,18069,4
873365,88817,5
873365,25359,5
873365,98579,5
873365,29575,4
873365,8847,4
873365,88108,4
873365,215012,4
873365,44989,5
873365,20680,5
873365,26609,5
873365,14372,5
873365,213668,5
873365,205656,5
873365,14451,4
873365,189936,5
873365,46822,5
873365,13566,5
873365,17124,4
873365,14169,4
873365,54215,5
873365,54850,4
873365,7915,5
873365,57838,5
873365,10141,5
873365,13398,5
873365,14278,4
873365,26463,5
873365,230627,4
873365,17289,5
873365,8694,5
873365,51539,4
873365,137740,5
873365,21176,5
873365,152419,5
873365,84590,4
873365,7380,5
873365,12181,5
873365,88591,5
873365,12151,5
873365,14967,5
873365,15085,5
873365,13203,5
873365,159939,4
873365,20920,5
873365,19291,4
873365,16607,5
873365,83087,5
873365,13315,5
873365,23787,5
873365,223602,5
873365,25890,4
873365,8398,5
873365,25677,5
873365,213610,4
873365,23404,4
873365,24202,5
873365,13313,5
873365,156769,4
873365,232096,5
873365,15067,4
873365,11973,5
873365,73964,5
873365,16665,5
873365,78528,5
873365,229120,4
873365,8965,4
873365,23822,5
873365,216081,5
873365,25663,5
873365,48215,4
873365,8781,5
873365,16098,5
873365,23605,5
873365,13430,4
873365,222039,5
873365,16110,5
873365,8767,4
873365,22163,4
873365,161701,5
873365,165350,4
873365,13063,5
873365,15131,5
873365,53195,5
873365,55872,5
873365,21014,5
873365,14911,5
873365,43946,5
873365,25445,5
873365,213636,5
873365,14877,5
873365,19211,5
873365,73090,5
873365,62147,4
873365,214921,4
873365,10813,5
873365,9246,5
873365,13717,5
873365,13062,4
873365,71557,4
873365,8647,5
873365,14132,5
873365,9903,5
873365,24445,5
873365,18327,4
873365,13930,5
873365,17334,4
873365,16729,5
873365,11805,5
873365,231461,5
873365,7722,5
873365,82486,4
873365,7016,4
873365,18286,5
873365,12810,5
873365,8030,5
873365,87279,5
873365,171660,5
873365,60505,4
873365,25209,5
873365,11864,5
873365,16637,5
873365,14119,4
873365,77911,4
873365,18093,5
873365,74967,4
873365,25294,4
873365,26508,4
873365,53255,5
873365,23874,4
873365,22927,5
873365,215901,5
873365,10549,4
873365,77938,5
873365,8333,5
873365,17652,5
873365,16293,5
873365,47569,4
873365,15120,5
873365,81512,5
873365,10745,5
873365,21391,5
873365,23094,5
873365,15403,5
873365,51283,5
873365,18448,5
873365,20098,5
873365,94055,5
873365,142655,5
873365,16800,5
873365,21518,5
873365,8976,5
873365,90105,5
873365,85881,4
873365,53574,4
873365,6984,5
873365,25112,4
873365,24002,4
873365,19368,4
873365,183002,5
873365,25037,5
873365,23709,5
873365,8854,5
873365,223050,5
873365,25172,4
873365,70702,4
873365,16246,5
873365,23337,5
873365,25418,5
873365,202656,5
873365,16354,5
873365,24356,4
873365,8761,4
873365,25939,4
873365,8652,5
873365,13450,5
873365,61645,4
873365,20479,5
873365,17960,5
873365,8597,5
873365,14120,4
873365,50644,5
873767,6766,5
873767,9311,5
873767,6984,5
873767,43941,5
873767,25505,5
873767,6821,5
873767,9999,5
873767,24445,5
873767,23822,5
873767,6911,5
873767,229071,4
873767,10025,4
873767,13313,5
873767,20171,5
873767,132127,5
873767,7958,5
873767,17500,5
873767,20144,4
873767,17652,5
873767,56673,4
873767,23787,5
873767,18238,5
873767,11058,4
873767,10813,5
873767,26019,5
873767,6776,5
873767,19108,5
873767,10549,5
873767,241038,4
873767,141114,5
873767,6698,5
873767,61727,5
873767,9471,5
873767,25289,5
873767,19670,5
873767,23094,4
873767,12701,5
873767,93290,5
873767,25563,5
873767,14231,5
873767,23046,5
873767,11689,5
873767,17485,5
873767,10269,5
873767,6947,4
873767,17481,5
873767,21014,5
873767,6865,5
873767,12682,4
873767,25037,5
873767,11382,5
873767,17289,5
873767,14685,5
874206,53110,5
874206,9111,5
874206,201921,5
874206,57148,5
874206,10687,5
874206,191275,5
874206,21178,4
874206,17868,4
874206,21014,5
874206,23709,4
874206,9454,5
874206,213569,5
874206,8580,5
874206,17323,5
874206,88745,4
874206,15857,5
874206,12142,5
874206,12992,4
874206,6730,5
874206,23852,5
874206,21387,5
874206,68003,5
874206,8551,4
874206,12409,4
874206,25874,5
874206,18781,5
874206,18327,5
874206,24595,5
874206,11758,5
874206,213700,5
874206,9861,5
874206,22956,4
874206,8647,4
874206,12720,5
874206,49001,5
874206,51283,5
874206,15093,5
874206,86338,5
874206,24332,5
874206,214651,5
874206,24380,5
874206,15157,5
874206,16354,5
874206,19368,5
874206,7177,5
874206,61024,5
874206,20988,5
874206,6900,5
874206,89539,5
874206,9926,5
874206,21551,5
874699,15427,4
874699,11786,4
874699,15006,5
874699,26460,5
874699,145067,4
874699,18085,4
874699,13041,5
874699,7878,5
874699,8223,5
874699,19079,5
874699,20593,4
874699,50644,5
874699,7722,4
874699,16066,4
874699,35440,5
874699,6865,5
874699,15295,4
874699,215014,5
874699,19402,4
874699,92634,4
874699,7736,5
874699,17691,5
874699,13566,4
874699,14041,4
874699,55281,4
874699,161436,4
874699,86230,4
874699,8619,4
874699,19132,5
874699,19125,4
874699,20446,5
874699,93234,5
874699,38028,5
874699,17652,5
874699,8694,5
874699,14629,5
874699,35633,5
874699,6784,5
874699,8458,5
874699,23852,4
874699,25732,4
874699,11798,5
874699,97058,5
874699,25552,5
874699,56927,5
874699,60708,5
874699,12992,4
874699,78741,5
874699,12562,4
874699,12816,5
874699,55860,5
874699,24332,5
874699,80773,5
874699,25037,5
874699,13829,5
874699,11587,5
874699,216398,4
874699,76594,5
874699,10462,4
874699,75290,5
874699,13010,4
874699,9377,5
874699,19291,5
874699,17165,5
874699,90044,4
874699,211165,5
874699,17442,5
874699,17252,4
874699,24445,5
874699,16731,5
874699,21220,5
874699,9926,5
874699,18327,4
874699,8626,5
874699,8598,4
874699,14231,4
874699,25642,5
874699,15880,5
874699,26463,5
874699,12398,5
874699,93290,5
874699,74559,5
874699,16905,4
874699,26301,5
874699,14543,5
874699,70112,5
874699,85452,5
874699,93779,4
874699,13019,5
874699,16853,4
874699,53729,5
874699,25502,5
874699,51301,5
874699,14081,5
874699,8551,5
874699,26972,4
874699,8350,4
874699,68348,5
874699,41893,4
874699,13933,5
874699,23600,5
874699,25059,5
878260,8669,5
878260,23852,5
878260,69538,4
878260,26317,5
878260,17227,4
878260,26609,4
878260,60492,5
878260,26460,4
878260,8694,5
878260,21205,5
878260,38838,4
878260,16881,5
878260,16348,4
878260,90321,4
878260,20144,4
878260,16239,5
878260,23172,5
878260,16189,4
878260,70785,5
878260,15184,4
878260,25037,4
878260,19368,4
878260,21694,4
878260,20225,4
878260,24202,4
878260,20680,4
878260,22163,4
878260,45954,5
878260,10462,5
878260,23983,4
878260,21261,4
878260,218068,5
878260,21429,4
878260,19673,5
878260,169305,5
878260,26247,5
878260,24832,5
878260,8798,4
878260,7238,5
878260,19766,5
878260,13384,4
878260,16276,4
878260,16091,5
878260,17628,5
878260,22224,5
878260,139012,5
878260,7307,5
878260,16207,4
878260,14562,4
878260,14967,5
878260,25203,4
878260,74224,4
878260,25505,5
878260,85127,4
878260,56927,5
878260,23915,4
878260,12409,4
878260,16700,5
878260,14713,5
878260,22479,4
878260,7878,4
878260,50579,5
878260,21014,4
878260,8817,4
878260,214651,5
878260,25303,4
878260,13045,5
878260,13717,4
878260,25832,5
878260,16602,4
878260,24264,5
878260,15983,4
878260,9316,4
878260,17652,5
878260,14595,4
878260,11758,5
878260,74967,4
878260,56352,5
878260,8509,5
880574,201910,4
880574,26583,5
880574,49152,4
880574,139510,4
880574,8947,5
880574,14144,5
880574,213758,4
880574,80743,5
880574,16723,5
880574,17794,4
880574,32148,4
880574,21532,4
880574,23943,5
880574,222509,4
880574,15621,5
880574,16870,5
880574,69538,4
880574,42155,4
880574,21261,4
880574,14526,5
880574,17897,5
880574,26284,5
880574,75861,4
880574,86096,5
880574,14809,5
880574,38107,4
880574,23336,4
880574,14580,5
880574,12971,4
880574,49591,5
880574,26463,5
880574,83793,5
880574,14157,5
880574,174365,5
880574,165350,4
880574,18074,5
880574,53075,4
880574,31096,4
880574,14137,5
880574,73757,4
880574,55860,5
880574,24393,5
880574,25160,4
880574,8847,5
880574,40573,5
880574,17371,5
880574,77069,4
880574,23851,4
880574,22943,5
880574,16226,5
880574,19615,4
880574,19908,4
880574,85881,5
880574,195083,5
880574,13422,5
880574,14651,5
880574,14155,5
880574,26297,4
880574,35200,5
880574,22521,5
880574,14527,4
880574,13345,5
880574,176770,4
880574,37689,4
880574,70785,4
880574,15068,4
880574,14562,4
880574,19304,4
880574,21174,5
880574,25517,5
880574,8652,4
880574,14706,5
880574,12992,4
880574,184193,5
880574,14231,5
880574,12775,4
880574,151687,4
880574,216899,4
880574,57148,4
880574,16685,5
880574,16329,4
880574,16427,5
880574,8694,4
880574,12918,4
880574,34066,4
880574,20415,5
880574,23260,4
880574,16066,5
880574,13933,5
880574,38828,5
880574,26609,4
880574,13218,4
880574,20462,4
880574,50723,4
880574,76129,4
880574,19388,4
880574,72487,5
880574,16378,4
880574,14545,5
880574,8667,4
880574,50644,5
880574,77156,5
880574,61727,4
880574,75290,4
880574,14146,5
880574,48548,5
880574,27093,5
880574,18318,5
880574,14746,5
880574,8823,4
880574,20144,4
880574,72999,4
880574,59671,4
880574,20963,4
880574,12909,4
880574,24033,4
880574,86514,5
880574,18448,4
880574,8564,4
880574,17999,5
880574,23923,4
880574,230995,4
880574,52047,5
880574,21391,5
880574,139012,5
880574,235924,4
880574,14151,5
880574,167331,4
880574,56927,5
880574,23874,4
880574,85127,4
880574,15340,5
880574,26626,5
880574,21694,4
880574,14469,5
880574,20611,5
880574,31064,5
880574,18397,4
880574,17628,4
880574,15276,4
880574,15715,4
880574,19963,4
880574,180502,4
880574,14679,5
880574,17534,4
880574,16700,4
880574,13023,4
880574,15051,4
880574,25201,4
880574,25512,4
880574,13346,5
880574,51997,5
880574,22246,5
880574,26257,4
880574,57790,5
880574,59866,5
880574,60480,5
880574,30522,5
880574,220125,5
880574,17652,5
880574,25371,4
880574,70343,5
880574,187924,5
880574,16098,5
880574,13378,4
880574,14088,4
880574,240708,4
880574,6992,4
880574,14713,4
880574,16731,5
880574,69471,5
880574,24035,5
880574,11695,4
880574,13311,4
880574,22700,5
880574,11758,5
880574,8658,4
880574,218593,4
880574,13328,4
880574,16348,4
880574,92584,4
880574,17775,5
880574,18438,4
880574,14831,5
880574,86230,5
880574,14041,5
880574,16624,5
880574,8620,4
880574,11887,5
880574,89539,4
880574,87438,4
880574,13076,4
880574,50726,4
880574,36621,5
880574,11692,5
880574,25184,4
880574,19960,5
880574,13309,5
880574,52804,4
880574,8888,4
880574,27070,4
880574,53059,4
880574,12409,5
880574,50579,4
880574,10070,5
881135,9111,5
881135,36766,5
881135,26257,5
881135,18781,5
881135,15093,5
881135,20963,5
881135,14713,5
881135,12682,5
881135,6865,5
881135,20858,5
881135,11729,5
881135,14495,5
881135,73634,5
881135,12151,5
881135,6698,5
881135,12009,4
881135,10813,5
881135,10549,5
881135,16098,5
881135,8734,5
881135,14685,4
881135,46653,5
881135,24445,4
881135,143082,5
881135,10222,5
881135,22755,4
881135,19304,5
884644,18085,5
884644,22163,5
884644,23159,5
884644,16123,5
884644,15356,5
884644,25272,5
884644,31064,5
884644,14713,5
884644,56927,5
884644,202656,5
884644,45954,5
884644,75710,5
884644,68461,4
884644,18114,5
884644,47717,5
884644,71145,5
884644,49001,5
884644,14692,5
884644,8384,5
884644,80827,5
884644,7926,5
884644,65155,5
884644,24059,4
884644,42247,5
884644,89539,5
884644,8584,5
884644,16115,5
884644,11864,5
884644,60543,5
884644,52047,5
884644,12298,5
884644,20675,5
884644,18234,5
884644,13035,5
884644,16080,5
884644,61727,5
884644,17165,5
884644,146065,5
884644,13564,5
884644,11758,5
884644,17227,5
884644,16810,5
884644,12481,5
884644,16048,5
884644,24643,5
884644,73634,5
884644,24445,5
884644,8933,5
884644,21685,5
884644,21314,4
884644,14197,5
884644,8379,5
884644,13023,5
884644,76935,5
884644,75821,5
884644,74575,5
884644,148864,4
884644,17456,5
884644,86230,5
884644,12142,5
884644,10222,5
884644,22810,5
884644,19368,4
884644,24705,4
884644,26602,5
884644,25258,5
884644,16207,5
884644,21668,5
884644,12974,5
884644,10756,5
884644,38094,5
884644,17515,5
884644,9999,5
884644,14487,5
884644,10549,5
884644,17219,5
884644,14183,4
884644,7987,5
884644,58211,5
884644,23947,4
884644,8626,5
884644,10601,5
884644,70343,5
884644,72832,5
884644,54615,5
884644,9926,5
884644,86220,5
884644,8734,5
884644,24037,5
884644,13113,5
884644,10474,4
884644,130358,5
884644,18327,5
884644,8532,5
884644,25321,5
884644,14556,5
884644,6865,5
884644,25203,5
884644,17848,5
884644,83097,4
884644,25505,5
884644,12009,5
884644,7547,5
884644,14562,5
884644,149686,5
884644,14944,5
884644,7479,5
884644,18781,5
884644,20242,5
884644,22196,5
884644,89710,5
884644,13203,4
884644,81108,5
884644,24651,5
884644,7565,5
884644,14148,5
884644,53729,5
884644,220209,5
884644,47439,4
884644,14120,5
884644,9870,5
884644,17422,5
884644,78299,5
884644,55872,5
884644,12853,5
884644,24272,5
886179,176287,4
886179,25059,4
886179,8694,5
886179,8676,4
886179,11610,4
886179,235997,4
886179,7958,4
886179,151266,4
886179,6989,4
886179,56136,5
886179,22158,4
886179,9838,4
886179,16853,4
886179,8761,4
886179,24445,4
886179,11587,4
886179,54702,5
886179,26609,4
886179,6865,5
886179,220816,4
886179,56946,4
886179,33155,4
886179,222610,4
886179,15085,4
886179,26331,4
886179,20669,4
886179,7565,4
886179,11864,4
886179,7722,4
886179,25418,4
886179,11646,4
886179,12581,4
886179,146044,4
886179,16098,4
886179,238374,4
886179,17488,4
886179,12151,4
886179,214651,5
886179,61024,5
886179,23056,5
886179,10222,4
886179,39748,4
886179,26382,4
886179,20858,4
886179,12196,5
886179,62442,5
886179,231176,4
886179,80561,4
886179,12862,4
886179,245100,4
886179,137428,4
886179,57808,4
886179,219079,5
886179,8652,4
886179,75637,4
886179,216943,5
886179,258377,4
886179,36912,4
886179,204478,4
886179,24264,4
886179,15262,4
886179,12209,4
886179,238050,5
886179,74694,4
886179,17691,4
886179,222401,4
886179,76594,5
886179,25874,4
886179,12992,4
886179,6766,4
886179,25789,5
886179,20144,5
886179,11063,4
886179,8025,4
886179,235874,4
886179,17219,4
886179,241992,4
886179,11165,4
886179,70285,4
886179,228450,4
886179,17006,4
886179,230283,4
886179,9010,4
886179,87170,4
886179,16348,4
886179,245764,4
886179,25038,4
886179,11815,5
886179,9471,4
886179,7547,4
886179,22724,4
886179,25607,4
886179,65288,4
886179,81512,4
886179,77782,4
886179,12142,4
886179,213937,4
886179,91499,4
886179,186860,4
886179,16580,4
886179,8173,4
886179,26001,5
886179,7679,4
886179,36829,4
886179,86373,4
886179,41893,4
886179,8757,4
886179,231939,4
886179,14157,4
886179,37906,4
886179,74077,4
886179,235695,4
886179,14120,4
886179,15964,5
886179,10949,4
886179,6984,4
886179,135367,4
886179,33647,4
886179,11341,5
886179,232436,4
886179,25209,4
886179,230787,4
886179,12398,5
886179,229964,4
886179,222653,4
886179,223042,4
886179,8430,4
886179,21551,4
886179,15120,4
886179,18775,4
886179,223506,4
886179,49383,4
886179,169593,4
886179,188390,4
886179,74350,5
886179,72715,4
886179,24002,4
886179,23312,4
890457,20852,5
890457,234667,5
890457,104982,5
890457,14431,5
890457,20669,5
890457,213573,5
890457,74960,5
890457,16602,4
890457,14600,5
890457,21061,5
890457,14248,4
890457,14276,5
890457,64845,5
890457,14631,5
890457,14884,5
890457,24190,5
890457,8652,5
890457,24897,5
890457,137428,5
890457,20479,5
890457,16129,4
890457,80650,5
890457,85566,5
890457,24002,5
890457,45361,5
890457,15206,5
890457,14911,5
890457,13756,4
890457,25272,5
890457,58486,5
890457,84137,5
890457,21694,5
890457,58211,5
890457,16478,5
890457,19124,4
890457,24685,5
890457,24892,5
890457,19774,5
890457,20611,5
890457,12816,5
890457,70785,5
890457,8621,4
890457,26425,5
890457,57998,4
890457,99044,5
890457,35640,5
890457,223382,5
890457,24595,5
890457,23567,5
890457,8669,4
890457,81066,5
890457,17192,4
